SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description,DaysToCollect,DaysToPay,DaysToCollect_avg_DSO,DaysToPay_avg_DPO,InventoryTurnover
SALE00345,CUST018,2023-12-11,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,418,294.66,TXN00345,2023-12-11,Cash Inflow,186758,Financing Activities,Transaction 345,-148,-148,-148.0,-148.0,418
SALE00376,CUST018,2024-01-11,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,396,282.75,TXN00376,2024-01-11,Cash Outflow,133551,Investing Activities,Transaction 376,-148,-148,-148.0,-148.0,396
SALE00664,CUST018,2024-10-25,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,517,16.23,TXN00664,2024-10-25,Cash Outflow,8481,Operating Activities,Transaction 664,-148,-148,-148.0,-148.0,517
SALE00775,CUST018,2025-02-13,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,165,97.34,TXN00775,2025-02-13,Cash Outflow,32659,Operating Activities,Transaction 775,-148,-148,-148.0,-148.0,165
SALE00841,CUST018,2025-04-20,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,264,315.97,TXN00841,2025-04-20,Cash Inflow,105358,Operating Activities,Transaction 841,-148,-148,-148.0,-148.0,264
SALE00859,CUST018,2025-05-08,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,33,121.43,TXN00859,2025-05-08,Cash Outflow,87164,Operating Activities,Transaction 859,-148,-148,-148.0,-148.0,33
SALE00897,CUST018,2025-06-15,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,462,56.13,TXN00897,2025-06-15,Cash Outflow,101332,Financing Activities,Transaction 897,-148,-148,-148.0,-148.0,462
SALE00940,CUST018,2025-07-28,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,528,69.99,TXN00940,2025-07-28,Cash Outflow,105358,Investing Activities,Transaction 940,-148,-148,-148.0,-148.0,528
SALE00014,CUST062,2023-01-14,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,440,327.31,TXN00014,2023-01-14,Cash Inflow,5599,Investing Activities,Transaction 14,-314,-314,-314.0,-314.0,440
SALE00016,CUST062,2023-01-16,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,374,197.97,TXN00016,2023-01-16,Cash Inflow,61864,Financing Activities,Transaction 16,-314,-314,-314.0,-314.0,374
SALE00235,CUST062,2023-08-23,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,44,53.39,TXN00235,2023-08-23,Cash Outflow,108163,Investing Activities,Transaction 235,-314,-314,-314.0,-314.0,44
SALE00320,CUST062,2023-11-16,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,363,83.01,TXN00320,2023-11-16,Cash Outflow,15642,Investing Activities,Transaction 320,-314,-314,-314.0,-314.0,363
SALE00329,CUST062,2023-11-25,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,429,412.97,TXN00329,2023-11-25,Cash Outflow,30173,Financing Activities,Transaction 329,-314,-314,-314.0,-314.0,429
SALE00384,CUST062,2024-01-19,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,110,83.35,TXN00384,2024-01-19,Cash Inflow,127083,Operating Activities,Transaction 384,-314,-314,-314.0,-314.0,110
SALE00417,CUST062,2024-02-21,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,319,189.81,TXN00417,2024-02-21,Cash Inflow,140932,Investing Activities,Transaction 417,-314,-314,-314.0,-314.0,319
SALE00432,CUST062,2024-03-07,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,11,195.45,TXN00432,2024-03-07,Cash Outflow,52173,Financing Activities,Transaction 432,-314,-314,-314.0,-314.0,11
SALE00520,CUST062,2024-06-03,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,308,146.1,TXN00520,2024-06-03,Cash Outflow,34089,Financing Activities,Transaction 520,-314,-314,-314.0,-314.0,308
SALE00524,CUST062,2024-06-07,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,88,305.25,TXN00524,2024-06-07,Cash Inflow,200035,Operating Activities,Transaction 524,-314,-314,-314.0,-314.0,88
SALE00648,CUST062,2024-10-09,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,22,460.95,TXN00648,2024-10-09,Cash Inflow,173019,Investing Activities,Transaction 648,-314,-314,-314.0,-314.0,22
SALE00735,CUST062,2025-01-04,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,176,10.92,TXN00735,2025-01-04,Cash Outflow,199122,Financing Activities,Transaction 735,-314,-314,-314.0,-314.0,176
SALE00817,CUST062,2025-03-27,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,33,145.05,TXN00817,2025-03-27,Cash Inflow,165297,Financing Activities,Transaction 817,-314,-314,-314.0,-314.0,33
SALE00015,CUST096,2023-01-15,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,544,301.25,TXN00015,2023-01-15,Cash Outflow,335835,Financing Activities,Transaction 15,67,67,67.0,67.0,544
SALE00026,CUST096,2023-01-26,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,748,60.07,TXN00026,2023-01-26,Cash Outflow,314789,Financing Activities,Transaction 26,67,67,67.0,67.0,748
SALE00039,CUST096,2023-02-08,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,187,455.67,TXN00039,2023-02-08,Cash Inflow,311848,Operating Activities,Transaction 39,67,67,67.0,67.0,187
SALE00055,CUST096,2023-02-24,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,714,109.81,TXN00055,2023-02-24,Cash Inflow,131563,Financing Activities,Transaction 55,67,67,67.0,67.0,714
SALE00085,CUST096,2023-03-26,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,425,331.92,TXN00085,2023-03-26,Cash Inflow,91018,Operating Activities,Transaction 85,67,67,67.0,67.0,425
SALE00110,CUST096,2023-04-20,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,442,412.51,TXN00110,2023-04-20,Cash Inflow,176987,Operating Activities,Transaction 110,67,67,67.0,67.0,442
SALE00302,CUST096,2023-10-29,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,238,286.09,TXN00302,2023-10-29,Cash Inflow,324258,Financing Activities,Transaction 302,67,67,67.0,67.0,238
SALE00319,CUST096,2023-11-15,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,255,63.37,TXN00319,2023-11-15,Cash Inflow,169082,Investing Activities,Transaction 319,67,67,67.0,67.0,255
SALE00383,CUST096,2024-01-18,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,187,385.66,TXN00383,2024-01-18,Cash Outflow,38964,Investing Activities,Transaction 383,67,67,67.0,67.0,187
SALE00413,CUST096,2024-02-17,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,833,139.8,TXN00413,2024-02-17,Cash Outflow,93007,Financing Activities,Transaction 413,67,67,67.0,67.0,833
SALE00477,CUST096,2024-04-21,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,476,89.26,TXN00477,2024-04-21,Cash Inflow,170051,Investing Activities,Transaction 477,67,67,67.0,67.0,476
SALE00822,CUST096,2025-04-01,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,306,423.95,TXN00822,2025-04-01,Cash Outflow,333812,Operating Activities,Transaction 822,67,67,67.0,67.0,306
SALE00862,CUST096,2025-05-11,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,85,397.93,TXN00862,2025-05-11,Cash Inflow,302889,Financing Activities,Transaction 862,67,67,67.0,67.0,85
SALE00872,CUST096,2025-05-21,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,306,432.37,TXN00872,2025-05-21,Cash Outflow,35819,Investing Activities,Transaction 872,67,67,67.0,67.0,306
SALE00017,CUST038,2023-01-17,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,420,42.16,TXN00017,2023-01-17,Cash Outflow,22725,Investing Activities,Transaction 17,-8,-8,-8.0,-8.0,420
SALE00019,CUST038,2023-01-19,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,120,192.2,TXN00019,2023-01-19,Cash Outflow,133725,Operating Activities,Transaction 19,-8,-8,-8.0,-8.0,120
SALE00076,CUST038,2023-03-17,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,345,299.23,TXN00076,2023-03-17,Cash Outflow,110715,Financing Activities,Transaction 76,-8,-8,-8.0,-8.0,345
SALE00105,CUST038,2023-04-15,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,390,185.32,TXN00105,2023-04-15,Cash Outflow,235245,Operating Activities,Transaction 105,-8,-8,-8.0,-8.0,390
SALE00154,CUST038,2023-06-03,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,555,215.02,TXN00154,2023-06-03,Cash Inflow,211845,Investing Activities,Transaction 154,-8,-8,-8.0,-8.0,555
SALE00204,CUST038,2023-07-23,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,465,126.14,TXN00204,2023-07-23,Cash Inflow,275160,Operating Activities,Transaction 204,-8,-8,-8.0,-8.0,465
SALE00310,CUST038,2023-11-06,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,600,92.54,TXN00310,2023-11-06,Cash Outflow,62805,Financing Activities,Transaction 310,-8,-8,-8.0,-8.0,600
SALE00370,CUST038,2024-01-05,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,60,398.93,TXN00370,2024-01-05,Cash Inflow,74265,Operating Activities,Transaction 370,-8,-8,-8.0,-8.0,60
SALE00403,CUST038,2024-02-07,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,645,226.93,TXN00403,2024-02-07,Cash Inflow,31875,Operating Activities,Transaction 403,-8,-8,-8.0,-8.0,645
SALE00414,CUST038,2024-02-18,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,420,326.19,TXN00414,2024-02-18,Cash Inflow,209850,Investing Activities,Transaction 414,-8,-8,-8.0,-8.0,420
SALE00560,CUST038,2024-07-13,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,720,75.56,TXN00560,2024-07-13,Cash Outflow,48165,Operating Activities,Transaction 560,-8,-8,-8.0,-8.0,720
SALE00593,CUST038,2024-08-15,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,480,47.44,TXN00593,2024-08-15,Cash Inflow,111900,Investing Activities,Transaction 593,-8,-8,-8.0,-8.0,480
SALE00650,CUST038,2024-10-11,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,15,312.08,TXN00650,2024-10-11,Cash Inflow,135030,Operating Activities,Transaction 650,-8,-8,-8.0,-8.0,15
SALE00731,CUST038,2024-12-31,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,390,392.4,TXN00731,2024-12-31,Cash Inflow,272610,Investing Activities,Transaction 731,-8,-8,-8.0,-8.0,390
SALE00742,CUST038,2025-01-11,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,105,438.39,TXN00742,2025-01-11,Cash Outflow,22110,Operating Activities,Transaction 742,-8,-8,-8.0,-8.0,105
SALE00018,CUST067,2023-01-18,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,248,412.54,TXN00018,2023-01-18,Cash Outflow,21544,Investing Activities,Transaction 18,-29,-29,-29.0,-29.0,248
SALE00020,CUST067,2023-01-20,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,312,411.2,TXN00020,2023-01-20,Cash Inflow,112400,Financing Activities,Transaction 20,-29,-29,-29.0,-29.0,312
SALE00088,CUST067,2023-03-29,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,24,454.83,TXN00088,2023-03-29,Cash Inflow,43136,Financing Activities,Transaction 88,-29,-29,-29.0,-29.0,24
SALE00407,CUST067,2024-02-11,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,384,177.13,TXN00407,2024-02-11,Cash Outflow,68560,Investing Activities,Transaction 407,-29,-29,-29.0,-29.0,384
SALE00604,CUST067,2024-08-26,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,176,230.8,TXN00604,2024-08-26,Cash Outflow,18000,Operating Activities,Transaction 604,-29,-29,-29.0,-29.0,176
SALE00612,CUST067,2024-09-03,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,184,332.93,TXN00612,2024-09-03,Cash Outflow,42448,Operating Activities,Transaction 612,-29,-29,-29.0,-29.0,184
SALE00615,CUST067,2024-09-06,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,48,27.43,TXN00615,2024-09-06,Cash Outflow,138192,Operating Activities,Transaction 615,-29,-29,-29.0,-29.0,48
SALE00671,CUST067,2024-11-01,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,160,321.67,TXN00671,2024-11-01,Cash Inflow,105408,Operating Activities,Transaction 671,-29,-29,-29.0,-29.0,160
SALE00868,CUST067,2025-05-17,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,160,79.07,TXN00868,2025-05-17,Cash Outflow,141400,Financing Activities,Transaction 868,-29,-29,-29.0,-29.0,160
SALE00991,CUST067,2025-09-17,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,328,45.61,TXN00991,2025-09-17,Cash Outflow,112144,Financing Activities,Transaction 991,-29,-29,-29.0,-29.0,328
SALE00021,CUST094,2023-01-21,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,338,133.73,TXN00021,2023-01-21,Cash Outflow,195156,Operating Activities,Transaction 21,-34,-34,-34.0,-34.0,338
SALE00024,CUST094,2023-01-24,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,156,239.58,TXN00024,2023-01-24,Cash Outflow,96694,Financing Activities,Transaction 24,-34,-34,-34.0,-34.0,156
SALE00203,CUST094,2023-07-22,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,390,204.36,TXN00203,2023-07-22,Cash Inflow,56056,Financing Activities,Transaction 203,-34,-34,-34.0,-34.0,390
SALE00209,CUST094,2023-07-28,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,520,229.9,TXN00209,2023-07-28,Cash Outflow,157469,Operating Activities,Transaction 209,-34,-34,-34.0,-34.0,520
SALE00257,CUST094,2023-09-14,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,299,368.11,TXN00257,2023-09-14,Cash Inflow,75231,Financing Activities,Transaction 257,-34,-34,-34.0,-34.0,299
SALE00265,CUST094,2023-09-22,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,13,18.58,TXN00265,2023-09-22,Cash Inflow,191503,Financing Activities,Transaction 265,-34,-34,-34.0,-34.0,13
SALE00293,CUST094,2023-10-20,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,533,440.17,TXN00293,2023-10-20,Cash Inflow,247260,Operating Activities,Transaction 293,-34,-34,-34.0,-34.0,533
SALE00406,CUST094,2024-02-10,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,468,17.75,TXN00406,2024-02-10,Cash Outflow,118001,Investing Activities,Transaction 406,-34,-34,-34.0,-34.0,468
SALE00479,CUST094,2024-04-23,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,637,291.55,TXN00479,2024-04-23,Cash Inflow,252486,Investing Activities,Transaction 479,-34,-34,-34.0,-34.0,637
SALE00484,CUST094,2024-04-28,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,390,274.47,TXN00484,2024-04-28,Cash Outflow,231751,Investing Activities,Transaction 484,-34,-34,-34.0,-34.0,390
SALE00707,CUST094,2024-12-07,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,130,441.11,TXN00707,2024-12-07,Cash Outflow,231660,Operating Activities,Transaction 707,-34,-34,-34.0,-34.0,130
SALE00851,CUST094,2025-04-30,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,585,99.68,TXN00851,2025-04-30,Cash Inflow,157885,Operating Activities,Transaction 851,-34,-34,-34.0,-34.0,585
SALE00914,CUST094,2025-07-02,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,481,324.91,TXN00914,2025-07-02,Cash Outflow,133484,Financing Activities,Transaction 914,-34,-34,-34.0,-34.0,481
SALE00022,CUST061,2023-01-22,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,340,10.5,TXN00022,2023-01-22,Cash Inflow,46580,Investing Activities,Transaction 22,-164,-164,-164.0,-164.0,340
SALE00082,CUST061,2023-03-23,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,40,203.82,TXN00082,2023-03-23,Cash Outflow,182150,Operating Activities,Transaction 82,-164,-164,-164.0,-164.0,40
SALE00086,CUST061,2023-03-27,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,30,380.96,TXN00086,2023-03-27,Cash Inflow,108200,Operating Activities,Transaction 86,-164,-164,-164.0,-164.0,30
SALE00125,CUST061,2023-05-05,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,80,247.36,TXN00125,2023-05-05,Cash Inflow,174070,Financing Activities,Transaction 125,-164,-164,-164.0,-164.0,80
SALE00131,CUST061,2023-05-11,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,140,29.97,TXN00131,2023-05-11,Cash Outflow,109880,Financing Activities,Transaction 131,-164,-164,-164.0,-164.0,140
SALE00160,CUST061,2023-06-09,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,220,424.66,TXN00160,2023-06-09,Cash Outflow,63700,Operating Activities,Transaction 160,-164,-164,-164.0,-164.0,220
SALE00470,CUST061,2024-04-14,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,70,179.7,TXN00470,2024-04-14,Cash Outflow,38000,Investing Activities,Transaction 470,-164,-164,-164.0,-164.0,70
SALE00678,CUST061,2024-11-08,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,340,166.83,TXN00678,2024-11-08,Cash Outflow,147690,Operating Activities,Transaction 678,-164,-164,-164.0,-164.0,340
SALE00704,CUST061,2024-12-04,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,440,441.91,TXN00704,2024-12-04,Cash Outflow,77740,Financing Activities,Transaction 704,-164,-164,-164.0,-164.0,440
SALE00750,CUST061,2025-01-19,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,290,303.69,TXN00750,2025-01-19,Cash Outflow,104030,Financing Activities,Transaction 750,-164,-164,-164.0,-164.0,290
SALE00797,CUST061,2025-03-07,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,320,223.24,TXN00797,2025-03-07,Cash Inflow,134870,Financing Activities,Transaction 797,-164,-164,-164.0,-164.0,320
SALE00023,CUST001,2023-01-23,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,33,87.88,TXN00023,2023-01-23,Cash Outflow,82170,Operating Activities,Transaction 23,300,300,300.0,300.0,33
SALE00049,CUST001,2023-02-18,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,374,435.38,TXN00049,2023-02-18,Cash Outflow,55484,Investing Activities,Transaction 49,300,300,300.0,300.0,374
SALE00451,CUST001,2024-03-26,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,374,68.72,TXN00451,2024-03-26,Cash Outflow,141262,Operating Activities,Transaction 451,300,300,300.0,300.0,374
SALE00504,CUST001,2024-05-18,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,330,450.15,TXN00504,2024-05-18,Cash Outflow,150931,Investing Activities,Transaction 504,300,300,300.0,300.0,330
SALE00581,CUST001,2024-08-03,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,99,129.3,TXN00581,2024-08-03,Cash Outflow,6160,Operating Activities,Transaction 581,300,300,300.0,300.0,99
SALE00637,CUST001,2024-09-28,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,374,135.15,TXN00637,2024-09-28,Cash Inflow,38313,Investing Activities,Transaction 637,300,300,300.0,300.0,374
SALE00718,CUST001,2024-12-18,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,253,421.58,TXN00718,2024-12-18,Cash Outflow,206767,Investing Activities,Transaction 718,300,300,300.0,300.0,253
SALE00722,CUST001,2024-12-22,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,88,381.75,TXN00722,2024-12-22,Cash Inflow,165561,Investing Activities,Transaction 722,300,300,300.0,300.0,88
SALE00025,CUST045,2023-01-25,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,6,472.71,TXN00025,2023-01-25,Cash Outflow,85632,Operating Activities,Transaction 25,136,136,136.0,136.0,6
SALE00238,CUST045,2023-08-26,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,198,347.22,TXN00238,2023-08-26,Cash Outflow,28248,Operating Activities,Transaction 238,136,136,136.0,136.0,198
SALE00442,CUST045,2024-03-17,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,210,93.53,TXN00442,2024-03-17,Cash Outflow,46866,Operating Activities,Transaction 442,136,136,136.0,136.0,210
SALE00745,CUST045,2025-01-14,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,42,61.03,TXN00745,2025-01-14,Cash Inflow,26832,Operating Activities,Transaction 745,136,136,136.0,136.0,42
SALE00819,CUST045,2025-03-29,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,84,487.67,TXN00819,2025-03-29,Cash Outflow,92154,Investing Activities,Transaction 819,136,136,136.0,136.0,84
SALE00832,CUST045,2025-04-11,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,144,52.35,TXN00832,2025-04-11,Cash Inflow,89484,Investing Activities,Transaction 832,136,136,136.0,136.0,144
SALE00848,CUST045,2025-04-27,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,48,161.26,TXN00848,2025-04-27,Cash Outflow,21558,Investing Activities,Transaction 848,136,136,136.0,136.0,48
SALE00928,CUST045,2025-07-16,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,240,188.21,TXN00928,2025-07-16,Cash Outflow,76416,Investing Activities,Transaction 928,136,136,136.0,136.0,240
SALE00027,CUST028,2023-01-27,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,55,428.56,TXN00027,2023-01-27,Cash Outflow,119284,Investing Activities,Transaction 27,-81,-81,-81.0,-81.0,55
SALE00047,CUST028,2023-02-16,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,165,375.46,TXN00047,2023-02-16,Cash Outflow,141218,Investing Activities,Transaction 47,-81,-81,-81.0,-81.0,165
SALE00142,CUST028,2023-05-22,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,33,437.2,TXN00142,2023-05-22,Cash Inflow,192742,Investing Activities,Transaction 142,-81,-81,-81.0,-81.0,33
SALE00206,CUST028,2023-07-25,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,99,443.02,TXN00206,2023-07-25,Cash Inflow,23155,Investing Activities,Transaction 206,-81,-81,-81.0,-81.0,99
SALE00298,CUST028,2023-10-25,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,231,328.05,TXN00298,2023-10-25,Cash Inflow,91344,Investing Activities,Transaction 298,-81,-81,-81.0,-81.0,231
SALE00408,CUST028,2024-02-12,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,44,411.17,TXN00408,2024-02-12,Cash Outflow,100826,Investing Activities,Transaction 408,-81,-81,-81.0,-81.0,44
SALE00468,CUST028,2024-04-12,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,231,177.42,TXN00468,2024-04-12,Cash Inflow,185680,Financing Activities,Transaction 468,-81,-81,-81.0,-81.0,231
SALE00553,CUST028,2024-07-06,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,77,183.58,TXN00553,2024-07-06,Cash Inflow,200970,Investing Activities,Transaction 553,-81,-81,-81.0,-81.0,77
SALE00558,CUST028,2024-07-11,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,231,482.27,TXN00558,2024-07-11,Cash Outflow,127006,Financing Activities,Transaction 558,-81,-81,-81.0,-81.0,231
SALE00580,CUST028,2024-08-02,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,330,433.68,TXN00580,2024-08-02,Cash Outflow,19140,Financing Activities,Transaction 580,-81,-81,-81.0,-81.0,330
SALE00821,CUST028,2025-03-31,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,44,220.15,TXN00821,2025-03-31,Cash Inflow,105347,Operating Activities,Transaction 821,-81,-81,-81.0,-81.0,44
