SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,Invoice Amount,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00558,CUST028,2024-07-11,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,40126.62,231,482.27,TXN00558,2024-07-11,Cash Outflow,127006,Financing Activities,Transaction 558
SALE00559,CUST066,2024-07-12,2023-10-02,2023-08-08,52866.84,65907.19,2023-09-06,52866.84,266,131.8,TXN00559,2024-07-12,Cash Outflow,255038,Financing Activities,Transaction 559
SALE00560,CUST038,2024-07-13,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,77342.49,720,75.56,TXN00560,2024-07-13,Cash Outflow,48165,Operating Activities,Transaction 560
SALE00561,CUST037,2024-07-14,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,39262.39,133,215.1,TXN00561,2024-07-14,Cash Outflow,37471,Financing Activities,Transaction 561
SALE00562,CUST068,2024-07-15,2023-05-26,2023-06-18,68483.69,70550.29,2023-04-22,68483.69,540,397.27,TXN00562,2024-07-15,Cash Inflow,123225,Financing Activities,Transaction 562
SALE00563,CUST086,2024-07-16,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,261,295.25,TXN00563,2024-07-16,Cash Inflow,84978,Operating Activities,Transaction 563
SALE00564,CUST090,2024-07-17,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,180,343.68,TXN00564,2024-07-17,Cash Inflow,160070,Financing Activities,Transaction 564
SALE00565,CUST049,2024-07-18,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,96116.34,28,102.95,TXN00565,2024-07-18,Cash Outflow,228564,Operating Activities,Transaction 565
SALE00566,CUST043,2024-07-19,2023-09-14,2023-03-06,59017.54,55338.5,2023-11-11,59017.54,12,313.28,TXN00566,2024-07-19,Cash Outflow,27144,Operating Activities,Transaction 566
SALE00567,CUST036,2024-07-20,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,73662.28,658,168.52,TXN00567,2024-07-20,Cash Outflow,228900,Investing Activities,Transaction 567
SALE00568,CUST058,2024-07-21,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,55,418.81,TXN00568,2024-07-21,Cash Outflow,138732,Investing Activities,Transaction 568
SALE00569,CUST013,2024-07-22,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,120,318.36,TXN00569,2024-07-22,Cash Inflow,78912,Financing Activities,Transaction 569
SALE00570,CUST052,2024-07-23,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,88,107.44,TXN00570,2024-07-23,Cash Inflow,52976,Financing Activities,Transaction 570
SALE00571,CUST058,2024-07-24,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,462,41.66,TXN00571,2024-07-24,Cash Outflow,10791,Operating Activities,Transaction 571
SALE00572,CUST032,2024-07-25,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,80815.27,30,30.89,TXN00572,2024-07-25,Cash Inflow,225540,Financing Activities,Transaction 572
SALE00573,CUST081,2024-07-26,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,33,191.99,TXN00573,2024-07-26,Cash Inflow,7183,Operating Activities,Transaction 573
SALE00574,CUST100,2024-07-27,2023-07-14,2023-10-05,31620.24,29781.05,2023-03-26,31620.24,138,140.27,TXN00574,2024-07-27,Cash Outflow,48702,Operating Activities,Transaction 574
SALE00575,CUST060,2024-07-28,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,108,326.58,TXN00575,2024-07-28,Cash Inflow,18216,Financing Activities,Transaction 575
SALE00576,CUST083,2024-07-29,2023-06-18,2023-10-06,54370.66,53799.590000000004,2023-08-21,54370.66,240,254.67,TXN00576,2024-07-29,Cash Outflow,31440,Operating Activities,Transaction 576
SALE00577,CUST058,2024-07-30,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,55,140.35,TXN00577,2024-07-30,Cash Inflow,171028,Investing Activities,Transaction 577
SALE00578,CUST099,2024-07-31,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,333,83.13,TXN00578,2024-07-31,Cash Outflow,25587,Financing Activities,Transaction 578
SALE00579,CUST056,2024-08-01,2023-02-01,2023-01-31,45588.270000000004,45956.3,2023-06-03,45588.270000000004,266,72.33,TXN00579,2024-08-01,Cash Outflow,39452,Investing Activities,Transaction 579
SALE00580,CUST028,2024-08-02,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,40126.62,330,433.68,TXN00580,2024-08-02,Cash Outflow,19140,Financing Activities,Transaction 580
SALE00581,CUST001,2024-08-03,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,34792.41,99,129.3,TXN00581,2024-08-03,Cash Outflow,6160,Operating Activities,Transaction 581
SALE00582,CUST042,2024-08-04,2023-05-19,2023-10-12,81134.85,67368.16,2023-06-22,81134.85,510,329.34,TXN00582,2024-08-04,Cash Inflow,144450,Financing Activities,Transaction 582
SALE00583,CUST082,2024-08-05,2023-09-09,2023-09-18,51399.909999999996,48670.06,2023-08-17,51399.909999999996,396,407.24,TXN00583,2024-08-05,Cash Outflow,166707,Investing Activities,Transaction 583
SALE00584,CUST048,2024-08-06,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,60478.92,385,310.9,TXN00584,2024-08-06,Cash Outflow,140932,Operating Activities,Transaction 584
SALE00585,CUST040,2024-08-07,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,42503.47,198,431.19,TXN00585,2024-08-07,Cash Outflow,124650,Financing Activities,Transaction 585
SALE00586,CUST097,2024-08-08,2023-11-18,2023-03-19,35166.01,33720.88,2023-03-13,35166.01,352,202.27,TXN00586,2024-08-08,Cash Inflow,103344,Financing Activities,Transaction 586
SALE00587,CUST063,2024-08-09,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,144,478.55,TXN00587,2024-08-09,Cash Outflow,10512,Financing Activities,Transaction 587
SALE00588,CUST076,2024-08-10,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,170,75.24,TXN00588,2024-08-10,Cash Inflow,88630,Investing Activities,Transaction 588
SALE00589,CUST072,2024-08-11,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,59480.26,110,60.05,TXN00589,2024-08-11,Cash Outflow,111650,Investing Activities,Transaction 589
SALE00590,CUST088,2024-08-12,2023-11-07,2023-08-29,93185.69,80130.38,2023-08-10,93185.69,540,332.76,TXN00590,2024-08-12,Cash Inflow,345708,Financing Activities,Transaction 590
SALE00591,CUST080,2024-08-13,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,414,471.99,TXN00591,2024-08-13,Cash Inflow,151326,Operating Activities,Transaction 591
SALE00592,CUST004,2024-08-14,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,322,406.35,TXN00592,2024-08-14,Cash Outflow,64260,Operating Activities,Transaction 592
SALE00593,CUST038,2024-08-15,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,77342.49,480,47.44,TXN00593,2024-08-15,Cash Inflow,111900,Investing Activities,Transaction 593
SALE00594,CUST027,2024-08-16,2023-08-02,2023-06-03,84024.76,75951.49,2023-11-27,84024.76,238,146.89,TXN00594,2024-08-16,Cash Outflow,49056,Operating Activities,Transaction 594
SALE00595,CUST009,2024-08-17,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,55430.15,170,465.86,TXN00595,2024-08-17,Cash Outflow,172130,Investing Activities,Transaction 595
SALE00596,CUST016,2024-08-18,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,22541.61,98,134.0,TXN00596,2024-08-18,Cash Outflow,28980,Financing Activities,Transaction 596
SALE00597,CUST056,2024-08-19,2023-02-01,2023-01-31,45588.270000000004,45956.3,2023-06-03,45588.270000000004,63,392.77,TXN00597,2024-08-19,Cash Inflow,12887,Investing Activities,Transaction 597
SALE00598,CUST076,2024-08-20,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,400,414.31,TXN00598,2024-08-20,Cash Inflow,123550,Investing Activities,Transaction 598
SALE00599,CUST031,2024-08-21,2023-03-29,2023-05-25,53154.81,42778.22,2023-10-11,53154.81,20,252.77,TXN00599,2024-08-21,Cash Outflow,8380,Financing Activities,Transaction 599
SALE00600,CUST088,2024-08-22,2023-11-07,2023-08-29,93185.69,80130.38,2023-08-10,93185.69,810,199.31,TXN00600,2024-08-22,Cash Outflow,115110,Operating Activities,Transaction 600
SALE00601,CUST014,2024-08-23,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,175,230.56,TXN00601,2024-08-23,Cash Inflow,89278,Investing Activities,Transaction 601
SALE00602,CUST025,2024-08-24,2023-01-11,2023-06-10,45629.729999999996,41726.18,2023-02-06,45629.729999999996,429,121.21,TXN00602,2024-08-24,Cash Outflow,215512,Investing Activities,Transaction 602
SALE00603,CUST034,2024-08-25,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,41125.86,72,445.8,TXN00603,2024-08-25,Cash Outflow,94752,Financing Activities,Transaction 603
SALE00604,CUST067,2024-08-26,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,176,230.8,TXN00604,2024-08-26,Cash Outflow,18000,Operating Activities,Transaction 604
SALE00605,CUST024,2024-08-27,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,45218.61,430,442.41,TXN00605,2024-08-27,Cash Inflow,29210,Investing Activities,Transaction 605
SALE00606,CUST073,2024-08-28,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,552,61.79,TXN00606,2024-08-28,Cash Inflow,91428,Financing Activities,Transaction 606
SALE00607,CUST026,2024-08-29,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,29102.75,20,494.25,TXN00607,2024-08-29,Cash Inflow,29095,Investing Activities,Transaction 607
SALE00608,CUST020,2024-08-30,2023-10-11,2023-11-16,52941.2,36576.92,2023-12-13,52941.2,234,227.2,TXN00608,2024-08-30,Cash Outflow,147564,Financing Activities,Transaction 608
SALE00609,CUST064,2024-08-31,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,261,33.44,TXN00609,2024-08-31,Cash Outflow,111762,Operating Activities,Transaction 609
SALE00610,CUST010,2024-09-01,2023-09-01,2023-01-30,55289.66,65133.63,2023-04-25,55289.66,450,28.63,TXN00610,2024-09-01,Cash Outflow,143490,Operating Activities,Transaction 610
SALE00611,CUST083,2024-09-02,2023-06-18,2023-10-06,54370.66,53799.590000000004,2023-08-21,54370.66,408,375.64,TXN00611,2024-09-02,Cash Inflow,64476,Operating Activities,Transaction 611
SALE00612,CUST067,2024-09-03,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,184,332.93,TXN00612,2024-09-03,Cash Outflow,42448,Operating Activities,Transaction 612
SALE00613,CUST024,2024-09-04,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,45218.61,370,403.04,TXN00613,2024-09-04,Cash Outflow,90920,Investing Activities,Transaction 613
SALE00614,CUST005,2024-09-05,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,40888.37,99,61.63,TXN00614,2024-09-05,Cash Outflow,114138,Investing Activities,Transaction 614
SALE00615,CUST067,2024-09-06,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,48,27.43,TXN00615,2024-09-06,Cash Outflow,138192,Operating Activities,Transaction 615
SALE00616,CUST058,2024-09-07,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,198,259.2,TXN00616,2024-09-07,Cash Inflow,137995,Operating Activities,Transaction 616
SALE00617,CUST027,2024-09-08,2023-08-02,2023-06-03,84024.76,75951.49,2023-11-27,84024.76,294,199.92,TXN00617,2024-09-08,Cash Inflow,69020,Operating Activities,Transaction 617
SALE00618,CUST080,2024-09-09,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,378,236.35,TXN00618,2024-09-09,Cash Outflow,83880,Investing Activities,Transaction 618
SALE00619,CUST015,2024-09-10,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,288,495.88,TXN00619,2024-09-10,Cash Inflow,37856,Operating Activities,Transaction 619
SALE00620,CUST035,2024-09-11,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,410,485.67,TXN00620,2024-09-11,Cash Inflow,116220,Operating Activities,Transaction 620
SALE00621,CUST076,2024-09-12,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,380,471.73,TXN00621,2024-09-12,Cash Outflow,155230,Operating Activities,Transaction 621
SALE00622,CUST053,2024-09-13,2023-08-10,2023-05-31,62128.03,50952.21,2023-02-01,62128.03,340,394.08,TXN00622,2024-09-13,Cash Outflow,85070,Financing Activities,Transaction 622
SALE00623,CUST044,2024-09-14,2023-12-11,2023-09-10,17892.84,23899.73,2023-09-29,17892.84,102,183.87,TXN00623,2024-09-14,Cash Inflow,110430,Operating Activities,Transaction 623
SALE00624,CUST026,2024-09-15,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,29102.75,185,211.94,TXN00624,2024-09-15,Cash Outflow,47590,Financing Activities,Transaction 624
SALE00625,CUST047,2024-09-16,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,200,279.31,TXN00625,2024-09-16,Cash Inflow,16000,Financing Activities,Transaction 625
SALE00626,CUST034,2024-09-17,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,41125.86,304,416.96,TXN00626,2024-09-17,Cash Outflow,57896,Operating Activities,Transaction 626
SALE00627,CUST087,2024-09-18,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,120,43.67,TXN00627,2024-09-18,Cash Inflow,37940,Financing Activities,Transaction 627
SALE00628,CUST095,2024-09-19,2023-06-23,2023-09-30,49389.65,69434.77,2023-12-12,49389.65,253,217.91,TXN00628,2024-09-19,Cash Outflow,212333,Operating Activities,Transaction 628
SALE00629,CUST050,2024-09-20,2023-08-28,2023-08-24,78683.42,81790.71,2023-08-10,78683.42,588,50.48,TXN00629,2024-09-20,Cash Inflow,278964,Investing Activities,Transaction 629
SALE00630,CUST084,2024-09-21,2023-04-11,2023-02-21,38249.73,47072.64,2023-05-13,38249.73,154,262.18,TXN00630,2024-09-21,Cash Inflow,34979,Investing Activities,Transaction 630
SALE00631,CUST012,2024-09-22,2023-03-20,2023-07-25,64339.85,71643.98,2023-05-14,64339.85,273,450.46,TXN00631,2024-09-22,Cash Inflow,238550,Investing Activities,Transaction 631
SALE00632,CUST087,2024-09-23,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,270,393.42,TXN00632,2024-09-23,Cash Outflow,11140,Investing Activities,Transaction 632
SALE00633,CUST004,2024-09-24,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,434,121.64,TXN00633,2024-09-24,Cash Inflow,138236,Financing Activities,Transaction 633
SALE00634,CUST087,2024-09-25,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,60,488.24,TXN00634,2024-09-25,Cash Inflow,31670,Operating Activities,Transaction 634
SALE00635,CUST048,2024-09-26,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,60478.92,297,337.0,TXN00635,2024-09-26,Cash Outflow,152999,Operating Activities,Transaction 635
SALE00636,CUST055,2024-09-27,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,33874.47,240,15.11,TXN00636,2024-09-27,Cash Outflow,102084,Operating Activities,Transaction 636
SALE00637,CUST001,2024-09-28,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,34792.41,374,135.15,TXN00637,2024-09-28,Cash Inflow,38313,Investing Activities,Transaction 637
SALE00638,CUST089,2024-09-29,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,42695.1,72,137.75,TXN00638,2024-09-29,Cash Inflow,78906,Investing Activities,Transaction 638
SALE00639,CUST066,2024-09-30,2023-10-02,2023-08-08,52866.84,65907.19,2023-09-06,52866.84,630,43.93,TXN00639,2024-09-30,Cash Outflow,122220,Operating Activities,Transaction 639
SALE00640,CUST030,2024-10-01,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,76021.64,98,480.31,TXN00640,2024-10-01,Cash Outflow,99960,Investing Activities,Transaction 640
SALE00641,CUST003,2024-10-02,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,86558.03,150,244.35,TXN00641,2024-10-02,Cash Outflow,184185,Operating Activities,Transaction 641
SALE00642,CUST021,2024-10-03,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,675,448.95,TXN00642,2024-10-03,Cash Outflow,237255,Operating Activities,Transaction 642
SALE00643,CUST089,2024-10-04,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,42695.1,102,167.89,TXN00643,2024-10-04,Cash Outflow,106824,Operating Activities,Transaction 643
SALE00644,CUST084,2024-10-05,2023-04-11,2023-02-21,38249.73,47072.64,2023-05-13,38249.73,182,71.36,TXN00644,2024-10-05,Cash Inflow,56448,Operating Activities,Transaction 644
SALE00645,CUST049,2024-10-06,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,96116.34,294,242.42,TXN00645,2024-10-06,Cash Outflow,224280,Operating Activities,Transaction 645
SALE00646,CUST086,2024-10-07,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,252,65.84,TXN00646,2024-10-07,Cash Inflow,128133,Operating Activities,Transaction 646
SALE00647,CUST085,2024-10-08,2023-02-24,2023-01-13,32354.309999999998,32354.309999999998,2023-01-05,32354.309999999998,322,248.15,TXN00647,2024-10-08,Cash Inflow,68761,Operating Activities,Transaction 647
SALE00648,CUST062,2024-10-09,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,61982.12,22,460.95,TXN00648,2024-10-09,Cash Inflow,173019,Investing Activities,Transaction 648
SALE00649,CUST097,2024-10-10,2023-11-18,2023-03-19,35166.01,33720.88,2023-03-13,35166.01,344,265.18,TXN00649,2024-10-10,Cash Outflow,97704,Operating Activities,Transaction 649
SALE00650,CUST038,2024-10-11,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,77342.49,15,312.08,TXN00650,2024-10-11,Cash Inflow,135030,Operating Activities,Transaction 650
SALE00651,CUST015,2024-10-12,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,288,86.75,TXN00651,2024-10-12,Cash Inflow,8360,Investing Activities,Transaction 651
SALE00652,CUST052,2024-10-13,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,208,31.43,TXN00652,2024-10-13,Cash Outflow,38768,Investing Activities,Transaction 652
SALE00653,CUST079,2024-10-14,2023-09-11,2023-01-24,26711.420000000002,20850.58,2023-07-19,26711.420000000002,174,64.3,TXN00653,2024-10-14,Cash Inflow,62976,Investing Activities,Transaction 653
SALE00654,CUST046,2024-10-15,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,26529.85,147,303.28,TXN00654,2024-10-15,Cash Inflow,113925,Operating Activities,Transaction 654
SALE00655,CUST025,2024-10-16,2023-01-11,2023-06-10,45629.729999999996,41726.18,2023-02-06,45629.729999999996,121,56.56,TXN00655,2024-10-16,Cash Outflow,158609,Financing Activities,Transaction 655
SALE00656,CUST021,2024-10-17,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,600,194.24,TXN00656,2024-10-17,Cash Inflow,64650,Financing Activities,Transaction 656
SALE00657,CUST088,2024-10-18,2023-11-07,2023-08-29,93185.69,80130.38,2023-08-10,93185.69,198,279.55,TXN00657,2024-10-18,Cash Inflow,138708,Investing Activities,Transaction 657
SALE00658,CUST005,2024-10-19,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,40888.37,324,200.44,TXN00658,2024-10-19,Cash Inflow,85545,Financing Activities,Transaction 658
SALE00659,CUST070,2024-10-20,2023-02-15,2023-11-06,65922.88,54766.74,2023-04-21,65922.88,490,90.21,TXN00659,2024-10-20,Cash Outflow,168710,Investing Activities,Transaction 659
SALE00660,CUST047,2024-10-21,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,312,144.16,TXN00660,2024-10-21,Cash Outflow,102528,Operating Activities,Transaction 660
SALE00661,CUST087,2024-10-22,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,400,464.88,TXN00661,2024-10-22,Cash Outflow,189160,Financing Activities,Transaction 661
SALE00662,CUST068,2024-10-23,2023-05-26,2023-06-18,68483.69,70550.29,2023-04-22,68483.69,525,341.23,TXN00662,2024-10-23,Cash Inflow,134040,Operating Activities,Transaction 662
SALE00663,CUST091,2024-10-24,2023-01-23,2023-11-08,86177.92,94357.38,2023-07-31,86177.92,510,253.06,TXN00663,2024-10-24,Cash Inflow,202260,Financing Activities,Transaction 663
SALE00664,CUST018,2024-10-25,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,517,16.23,TXN00664,2024-10-25,Cash Outflow,8481,Operating Activities,Transaction 664
SALE00665,CUST021,2024-10-26,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,360,496.28,TXN00665,2024-10-26,Cash Inflow,279825,Financing Activities,Transaction 665
SALE00666,CUST092,2024-10-27,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,69445.38,308,339.01,TXN00666,2024-10-27,Cash Inflow,155624,Operating Activities,Transaction 666
SALE00667,CUST099,2024-10-28,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,45,165.29,TXN00667,2024-10-28,Cash Outflow,43749,Operating Activities,Transaction 667
SALE00668,CUST086,2024-10-29,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,297,440.84,TXN00668,2024-10-29,Cash Outflow,68121,Financing Activities,Transaction 668
SALE00669,CUST023,2024-10-30,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,396,136.63,TXN00669,2024-10-30,Cash Inflow,195844,Operating Activities,Transaction 669
SALE00670,CUST064,2024-10-31,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,423,276.57,TXN00670,2024-10-31,Cash Inflow,35370,Operating Activities,Transaction 670
SALE00671,CUST067,2024-11-01,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,160,321.67,TXN00671,2024-11-01,Cash Inflow,105408,Operating Activities,Transaction 671
SALE00672,CUST040,2024-11-02,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,42503.47,171,118.32,TXN00672,2024-11-02,Cash Outflow,101844,Financing Activities,Transaction 672
SALE00673,CUST010,2024-11-03,2023-09-01,2023-01-30,55289.66,65133.63,2023-04-25,55289.66,350,489.41,TXN00673,2024-11-03,Cash Outflow,25500,Financing Activities,Transaction 673
SALE00674,CUST089,2024-11-04,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,42695.1,258,376.61,TXN00674,2024-11-04,Cash Outflow,73152,Operating Activities,Transaction 674
SALE00675,CUST052,2024-11-05,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,136,283.33,TXN00675,2024-11-05,Cash Outflow,13320,Operating Activities,Transaction 675
SALE00676,CUST072,2024-11-06,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,59480.26,495,98.49,TXN00676,2024-11-06,Cash Inflow,27863,Financing Activities,Transaction 676
SALE00677,CUST075,2024-11-07,2023-04-04,2023-04-16,33891.44,32391.100000000002,2023-01-17,33891.44,301,36.39,TXN00677,2024-11-07,Cash Outflow,4515,Financing Activities,Transaction 677
SALE00678,CUST061,2024-11-08,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,49205.41,340,166.83,TXN00678,2024-11-08,Cash Outflow,147690,Operating Activities,Transaction 678
SALE00679,CUST064,2024-11-09,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,81,379.06,TXN00679,2024-11-09,Cash Outflow,74988,Operating Activities,Transaction 679
SALE00680,CUST005,2024-11-10,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,40888.37,234,141.97,TXN00680,2024-11-10,Cash Outflow,133074,Operating Activities,Transaction 680
SALE00681,CUST053,2024-11-11,2023-08-10,2023-05-31,62128.03,50952.21,2023-02-01,62128.03,20,274.38,TXN00681,2024-11-11,Cash Outflow,31320,Investing Activities,Transaction 681
SALE00682,CUST055,2024-11-12,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,33874.47,54,366.69,TXN00682,2024-11-12,Cash Inflow,29964,Financing Activities,Transaction 682
SALE00683,CUST037,2024-11-13,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,39262.39,63,62.89,TXN00683,2024-11-13,Cash Inflow,109564,Investing Activities,Transaction 683
SALE00684,CUST056,2024-11-14,2023-02-01,2023-01-31,45588.270000000004,45956.3,2023-06-03,45588.270000000004,280,345.8,TXN00684,2024-11-14,Cash Outflow,67585,Financing Activities,Transaction 684
SALE00685,CUST059,2024-11-15,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,187,55.02,TXN00685,2024-11-15,Cash Inflow,120186,Financing Activities,Transaction 685
SALE00686,CUST093,2024-11-16,2023-11-06,2023-07-21,32409.46,37029.52,2023-10-06,32409.46,7,482.91,TXN00686,2024-11-16,Cash Outflow,75131,Financing Activities,Transaction 686
SALE00687,CUST069,2024-11-17,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,275,249.31,TXN00687,2024-11-17,Cash Outflow,25608,Financing Activities,Transaction 687
SALE00688,CUST073,2024-11-18,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,516,83.83,TXN00688,2024-11-18,Cash Inflow,153120,Financing Activities,Transaction 688
SALE00689,CUST059,2024-11-19,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,440,177.77,TXN00689,2024-11-19,Cash Inflow,105930,Financing Activities,Transaction 689
SALE00690,CUST002,2024-11-20,2023-03-20,2023-01-08,43494.44,36240.490000000005,2023-05-23,43494.44,294,212.57,TXN00690,2024-11-20,Cash Outflow,37135,Financing Activities,Transaction 690
SALE00691,CUST065,2024-11-21,2023-03-10,2023-12-12,69728.94,54555.14,2023-11-20,69728.94,250,381.51,TXN00691,2024-11-21,Cash Outflow,13060,Investing Activities,Transaction 691
SALE00692,CUST060,2024-11-22,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,351,374.28,TXN00692,2024-11-22,Cash Outflow,78318,Operating Activities,Transaction 692
SALE00693,CUST051,2024-11-23,2023-07-15,2023-01-14,52364.69,47428.85,2023-12-28,52364.69,315,309.85,TXN00693,2024-11-23,Cash Inflow,21312,Operating Activities,Transaction 693
SALE00694,CUST030,2024-11-24,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,76021.64,42,61.91,TXN00694,2024-11-24,Cash Outflow,210854,Investing Activities,Transaction 694
SALE00695,CUST011,2024-11-25,2023-07-22,2023-05-25,38055.71,31996.71,2023-02-25,38055.71,296,84.27,TXN00695,2024-11-25,Cash Outflow,128096,Investing Activities,Transaction 695
SALE00696,CUST092,2024-11-26,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,69445.38,616,55.94,TXN00696,2024-11-26,Cash Outflow,215586,Investing Activities,Transaction 696
SALE00697,CUST076,2024-11-27,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,440,292.81,TXN00697,2024-11-27,Cash Inflow,167200,Investing Activities,Transaction 697
