SaleID,CustomerID,SaleDate,SaleAmount,ProductID,QuantitySold,UnitPrice,TotalValue,PaymentMethod,SaleStatus,Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00091,CUST095,2023-04-01,107712,PROD0472,352,81.5,28688.0,Credit Card,Pending,CUST095,2023-06-23 14:39:08,49389.65,2023-12-12 22:55:15,2023-09-30 08:42:39,69434.77,Net 30,Outstanding,TXN00091,2023-04-01,Cash Outflow,216876,Financing Activities,Transaction 91
SALE00092,CUST015,2023-04-02,104720,PROD0273,152,60.37,9176.24,Credit Card,Completed,CUST015,2023-09-21 14:25:48,28619.02,2023-01-31 06:42:02,2023-09-15 13:10:27,55478.62,Net 60,Outstanding,TXN00092,2023-04-02,Cash Outflow,37312,Operating Activities,Transaction 92
SALE00093,CUST016,2023-04-03,103859,PROD0352,147,289.74,42591.78,Credit Card,Completed,CUST016,2023-02-13 13:03:13,22541.61,2023-04-25 23:41:31,2023-06-12 13:46:56,35506.28,Net 90,Outstanding,TXN00093,2023-04-03,Cash Outflow,59087,Investing Activities,Transaction 93
SALE00094,CUST013,2023-04-04,41838,PROD0144,30,19.0,570.0,Bank Transfer,Completed,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00094,2023-04-04,Cash Outflow,89328,Investing Activities,Transaction 94
SALE00095,CUST035,2023-04-05,57750,PROD0016,180,246.35,44343.0,Credit Card,Completed,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00095,2023-04-05,Cash Outflow,60690,Investing Activities,Transaction 95
SALE00096,CUST075,2023-04-06,1827,PROD0302,196,113.07,22161.72,Credit Card,Pending,CUST075,2023-04-04 22:33:34,33891.44,2023-01-17 19:51:47,2023-04-16 11:44:26,32391.100000000002,Net 90,Outstanding,TXN00096,2023-04-06,Cash Outflow,33600,Operating Activities,Transaction 96
SALE00097,CUST059,2023-04-07,48367,PROD0423,462,179.55,82952.1,Credit Card,Completed,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00097,2023-04-07,Cash Outflow,74459,Financing Activities,Transaction 97
SALE00098,CUST021,2023-04-08,154095,PROD0245,330,390.14,128746.2,Credit Card,Pending,CUST021,2023-04-02 00:10:16,89729.16,2023-07-09 01:14:47,2023-10-16 23:49:10,79997.27,Net 60,Paid,TXN00098,2023-04-08,Cash Outflow,64770,Operating Activities,Transaction 98
SALE00099,CUST054,2023-04-09,7665,PROD0415,147,471.21,69267.87,Credit Card,Completed,CUST054,2023-02-27 08:23:03,39563.22,2023-02-20 04:56:52,2023-12-20 19:10:02,49626.28,Net 30,Outstanding,TXN00099,2023-04-09,Cash Outflow,87605,Investing Activities,Transaction 99
SALE00100,CUST075,2023-04-10,102935,PROD0107,42,45.48,1910.1599999999999,Credit Card,Completed,CUST075,2023-04-04 22:33:34,33891.44,2023-01-17 19:51:47,2023-04-16 11:44:26,32391.100000000002,Net 90,Outstanding,TXN00100,2023-04-10,Cash Inflow,89138,Operating Activities,Transaction 100
SALE00101,CUST030,2023-04-11,184842,PROD0088,14,271.78,3804.9199999999996,Bank Transfer,Completed,CUST030,2023-12-26 00:26:06,76021.64,2023-06-20 04:30:46,2023-10-17 20:55:01,74168.39,Net 30,Paid,TXN00101,2023-04-11,Cash Inflow,263060,Operating Activities,Transaction 101
SALE00102,CUST048,2023-04-12,127974,PROD0129,55,442.44,24334.199999999997,Credit Card,Completed,CUST048,2023-04-02 00:55:22,60478.92,2023-03-03 17:41:53,2023-08-19 10:01:29,56313.81,Net 30,Paid,TXN00102,2023-04-12,Cash Outflow,74294,Financing Activities,Transaction 102
SALE00103,CUST035,2023-04-13,128430,PROD0395,410,50.43,20676.300000000003,Cash,Pending,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00103,2023-04-13,Cash Outflow,176440,Financing Activities,Transaction 103
SALE00104,CUST086,2023-04-14,69561,PROD0375,108,414.01,44713.08,Credit Card,Pending,CUST086,2023-08-18 17:07:05,48014.74,2023-01-15 18:13:25,2023-04-14 05:19:02,47511.53,Net 90,Outstanding,TXN00104,2023-04-14,Cash Outflow,70650,Investing Activities,Transaction 104
SALE00105,CUST038,2023-04-15,181350,PROD0341,390,185.32,72274.79999999999,Credit Card,Pending,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00105,2023-04-15,Cash Outflow,235245,Operating Activities,Transaction 105
SALE00106,CUST031,2023-04-16,95670,PROD0004,460,167.83,77201.8,Bank Transfer,Completed,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00106,2023-04-16,Cash Outflow,67380,Operating Activities,Transaction 106
SALE00107,CUST078,2023-04-17,11160,PROD0327,340,488.96,166246.4,Bank Transfer,Completed,CUST078,2023-02-27 17:09:25,49783.25,2023-01-09 05:02:44,2023-01-31 10:14:07,54662.54,Net 60,Paid,TXN00107,2023-04-17,Cash Outflow,65900,Financing Activities,Transaction 107
SALE00108,CUST024,2023-04-18,79690,PROD0410,490,108.42,53125.8,Cash,Pending,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00108,2023-04-18,Cash Outflow,121370,Operating Activities,Transaction 108
SALE00109,CUST049,2023-04-19,91546,PROD0367,196,349.67,68535.32,Cash,Pending,CUST049,2023-04-10 01:21:55,96116.34,2023-03-08 15:10:28,2023-12-02 18:38:42,74290.45999999999,Net 30,Paid,TXN00109,2023-04-19,Cash Outflow,184058,Operating Activities,Transaction 109
SALE00110,CUST096,2023-04-20,135864,PROD0306,442,412.51,182329.42,Bank Transfer,Completed,CUST096,2023-02-02 14:29:12,98274.66,2023-05-11 17:02:36,2023-04-10 11:27:35,96684.33,Net 60,Paid,TXN00110,2023-04-20,Cash Inflow,176987,Operating Activities,Transaction 110
SALE00111,CUST100,2023-04-21,41778,PROD0396,270,30.18,8148.599999999999,Bank Transfer,Completed,CUST100,2023-07-14 02:07:22,31620.24,2023-03-26 14:57:35,2023-10-05 10:20:35,29781.05,Net 60,Paid,TXN00111,2023-04-21,Cash Outflow,53832,Financing Activities,Transaction 111
SALE00112,CUST032,2023-04-22,120240,PROD0095,405,338.49,137088.44999999998,Credit Card,Pending,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00112,2023-04-22,Cash Inflow,281565,Investing Activities,Transaction 112
SALE00113,CUST055,2023-04-23,51774,PROD0209,54,476.26,25718.04,Bank Transfer,Completed,CUST055,2023-09-24 14:32:58,33874.47,2023-09-18 00:54:02,2023-06-02 18:39:54,38541.82,Net 30,Outstanding,TXN00113,2023-04-23,Cash Outflow,22596,Investing Activities,Transaction 113
SALE00114,CUST079,2023-04-24,5868,PROD0225,156,70.87,11055.72,Cash,Completed,CUST079,2023-09-11 04:17:06,26711.420000000002,2023-07-19 22:43:21,2023-01-24 01:12:20,20850.58,Net 60,Paid,TXN00114,2023-04-24,Cash Outflow,6996,Operating Activities,Transaction 114
SALE00115,CUST058,2023-04-25,103048,PROD0459,517,449.15,232210.55,Credit Card,Pending,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00115,2023-04-25,Cash Inflow,51568,Investing Activities,Transaction 115
SALE00116,CUST099,2023-04-26,44883,PROD0348,198,301.44,59685.12,Cash,Completed,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00116,2023-04-26,Cash Outflow,157995,Financing Activities,Transaction 116
SALE00117,CUST003,2023-04-27,184275,PROD0480,705,312.14,220058.7,Credit Card,Pending,CUST003,2023-07-25 17:05:46,86558.03,2023-08-12 17:20:21,2023-08-27 23:34:27,89401.25,Net 90,Paid,TXN00117,2023-04-27,Cash Inflow,159915,Financing Activities,Transaction 117
SALE00118,CUST080,2023-04-28,131868,PROD0321,270,310.34,83791.8,Bank Transfer,Completed,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00118,2023-04-28,Cash Outflow,106326,Investing Activities,Transaction 118
SALE00119,CUST069,2023-04-29,54549,PROD0047,473,156.43,73991.39000000001,Cash,Pending,CUST069,2023-06-24 00:08:38,68326.20999999999,2023-11-21 23:07:04,2023-06-04 10:01:55,60165.27,Net 90,Outstanding,TXN00119,2023-04-29,Cash Outflow,147301,Investing Activities,Transaction 119
SALE00120,CUST085,2023-04-30,45017,PROD0476,336,468.25,157332.0,Credit Card,Completed,CUST085,2023-02-24 21:26:36,32354.309999999998,2023-01-05 12:59:39,2023-01-13 19:02:53,32354.309999999998,Net 60,Paid,TXN00120,2023-04-30,Cash Inflow,36939,Operating Activities,Transaction 120
SALE00121,CUST010,2023-05-01,86710,PROD0181,170,474.2,80614.0,Credit Card,Pending,CUST010,2023-09-01 22:54:21,55289.66,2023-04-25 17:19:03,2023-01-30 05:16:10,65133.63,Net 60,Paid,TXN00121,2023-05-01,Cash Outflow,44000,Investing Activities,Transaction 121
SALE00122,CUST083,2023-05-02,105408,PROD0106,312,316.4,98716.79999999999,Bank Transfer,Pending,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00122,2023-05-02,Cash Inflow,170592,Operating Activities,Transaction 122
SALE00123,CUST025,2023-05-03,80388,PROD0199,396,393.88,155976.48,Bank Transfer,Pending,CUST025,2023-01-11 17:14:24,45629.729999999996,2023-02-06 12:12:08,2023-06-10 03:14:19,41726.18,Net 30,Paid,TXN00123,2023-05-03,Cash Outflow,82291,Operating Activities,Transaction 123
SALE00124,CUST068,2023-05-04,80640,PROD0386,15,310.01,4650.15,Bank Transfer,Pending,CUST068,2023-05-26 15:09:20,68483.69,2023-04-22 20:58:48,2023-06-18 03:42:45,70550.29,Net 90,Paid,TXN00124,2023-05-04,Cash Inflow,103140,Financing Activities,Transaction 124
SALE00125,CUST061,2023-05-05,21620,PROD0106,80,247.36,19788.800000000003,Cash,Completed,CUST061,2023-06-28 03:43:27,49205.41,2023-08-15 17:51:47,2023-01-15 02:23:41,60727.63,Net 90,Outstanding,TXN00125,2023-05-05,Cash Inflow,174070,Financing Activities,Transaction 125
SALE00126,CUST029,2023-05-06,97408,PROD0280,392,333.8,130849.6,Credit Card,Completed,CUST029,2023-02-08 10:59:59,29938.3,2023-07-21 05:22:56,2023-08-10 02:35:55,37134.09,Net 30,Paid,TXN00126,2023-05-06,Cash Outflow,154216,Financing Activities,Transaction 126
SALE00127,CUST019,2023-05-07,2132,PROD0260,455,280.97,127841.35,Bank Transfer,Pending,CUST019,2023-06-27 15:06:40,60683.57,2023-03-04 12:40:50,2023-06-30 07:17:48,73103.47,Net 60,Paid,TXN00127,2023-05-07,Cash Outflow,253201,Financing Activities,Transaction 127
SALE00128,CUST043,2023-05-08,97272,PROD0108,180,302.76,54496.799999999996,Cash,Completed,CUST043,2023-09-14 20:44:46,59017.54,2023-11-11 00:20:44,2023-03-06 03:54:56,55338.5,Net 60,Outstanding,TXN00128,2023-05-08,Cash Inflow,127920,Investing Activities,Transaction 128
SALE00129,CUST066,2023-05-09,37352,PROD0019,658,394.08,259304.63999999998,Cash,Completed,CUST066,2023-10-02 14:02:36,52866.84,2023-09-06 03:07:51,2023-08-08 03:48:21,65907.19,Net 60,Paid,TXN00129,2023-05-09,Cash Outflow,204736,Financing Activities,Transaction 129
SALE00130,CUST074,2023-05-10,33378,PROD0410,132,245.64,32424.48,Cash,Completed,CUST074,2023-05-15 19:55:21,29881.460000000003,2023-04-13 00:12:57,2023-07-10 18:30:46,27693.14,Net 30,Outstanding,TXN00130,2023-05-10,Cash Outflow,100692,Investing Activities,Transaction 130
SALE00131,CUST061,2023-05-11,135400,PROD0459,140,29.97,4195.8,Bank Transfer,Completed,CUST061,2023-06-28 03:43:27,49205.41,2023-08-15 17:51:47,2023-01-15 02:23:41,60727.63,Net 90,Outstanding,TXN00131,2023-05-11,Cash Outflow,109880,Financing Activities,Transaction 131
SALE00132,CUST043,2023-05-12,25524,PROD0296,312,90.36,28192.32,Bank Transfer,Completed,CUST043,2023-09-14 20:44:46,59017.54,2023-11-11 00:20:44,2023-03-06 03:54:56,55338.5,Net 60,Outstanding,TXN00132,2023-05-12,Cash Inflow,68880,Investing Activities,Transaction 132
SALE00133,CUST025,2023-05-13,30745,PROD0306,308,224.92,69275.35999999999,Credit Card,Pending,CUST025,2023-01-11 17:14:24,45629.729999999996,2023-02-06 12:12:08,2023-06-10 03:14:19,41726.18,Net 30,Paid,TXN00133,2023-05-13,Cash Inflow,120483,Operating Activities,Transaction 133
SALE00134,CUST020,2023-05-14,88083,PROD0171,207,365.17,75590.19,Credit Card,Pending,CUST020,2023-10-11 22:27:57,52941.2,2023-12-13 10:14:23,2023-11-16 19:25:01,36576.92,Net 30,Paid,TXN00134,2023-05-14,Cash Inflow,98802,Investing Activities,Transaction 134
SALE00135,CUST048,2023-05-15,58938,PROD0331,154,300.71,46309.34,Bank Transfer,Pending,CUST048,2023-04-02 00:55:22,60478.92,2023-03-03 17:41:53,2023-08-19 10:01:29,56313.81,Net 30,Paid,TXN00135,2023-05-15,Cash Inflow,141834,Investing Activities,Transaction 135
SALE00136,CUST083,2023-05-16,68616,PROD0493,288,328.64,94648.31999999999,Cash,Pending,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00136,2023-05-16,Cash Inflow,237144,Financing Activities,Transaction 136
SALE00137,CUST087,2023-05-17,68360,PROD0195,20,244.85,4897.0,Cash,Completed,CUST087,2023-01-26 16:41:04,41904.55,2023-10-30 00:56:54,2023-09-15 08:45:16,51831.380000000005,Net 30,Paid,TXN00137,2023-05-17,Cash Inflow,49320,Investing Activities,Transaction 137
SALE00138,CUST024,2023-05-18,4910,PROD0012,450,311.71,140269.5,Cash,Completed,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00138,2023-05-18,Cash Inflow,140680,Operating Activities,Transaction 138
SALE00139,CUST011,2023-05-19,112688,PROD0195,208,171.22,35613.76,Credit Card,Pending,CUST011,2023-07-22 05:12:44,38055.71,2023-02-25 05:52:24,2023-05-25 02:32:13,31996.71,Net 60,Paid,TXN00139,2023-05-19,Cash Inflow,117424,Operating Activities,Transaction 139
SALE00140,CUST098,2023-05-20,128060,PROD0490,140,240.39,33654.6,Cash,Completed,CUST098,2023-11-16 15:47:26,58698.02,2023-03-23 02:09:46,2023-07-21 04:36:39,49404.41,Net 30,Outstanding,TXN00140,2023-05-20,Cash Inflow,181600,Financing Activities,Transaction 140
SALE00141,CUST055,2023-05-21,88344,PROD0283,42,374.7,15737.400000000001,Credit Card,Completed,CUST055,2023-09-24 14:32:58,33874.47,2023-09-18 00:54:02,2023-06-02 18:39:54,38541.82,Net 30,Outstanding,TXN00141,2023-05-21,Cash Outflow,4812,Operating Activities,Transaction 141
SALE00142,CUST028,2023-05-22,140426,PROD0369,33,437.2,14427.599999999999,Credit Card,Pending,CUST028,2023-09-12 17:54:08,40126.62,2023-01-11 07:09:55,2023-06-23 11:32:02,49207.75,Net 60,Outstanding,TXN00142,2023-05-22,Cash Inflow,192742,Investing Activities,Transaction 142
SALE00143,CUST069,2023-05-23,65912,PROD0182,517,222.49,115027.33,Cash,Completed,CUST069,2023-06-24 00:08:38,68326.20999999999,2023-11-21 23:07:04,2023-06-04 10:01:55,60165.27,Net 90,Outstanding,TXN00143,2023-05-23,Cash Outflow,6105,Operating Activities,Transaction 143
SALE00144,CUST063,2023-05-24,21966,PROD0450,138,31.39,4331.82,Cash,Pending,CUST063,2023-06-25 09:47:07,18569.989999999998,2023-09-13 01:44:46,2023-07-06 07:21:31,27450.88,Net 30,Paid,TXN00144,2023-05-24,Cash Outflow,81078,Financing Activities,Transaction 144
SALE00145,CUST059,2023-05-25,116270,PROD0305,506,89.22,45145.32,Bank Transfer,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00145,2023-05-25,Cash Outflow,101387,Investing Activities,Transaction 145
SALE00146,CUST005,2023-05-26,56556,PROD0144,387,20.22,7825.139999999999,Bank Transfer,Completed,CUST005,2023-04-30 14:49:43,40888.37,2023-04-05 19:18:43,2023-06-24 05:00:53,61127.29,Net 90,Paid,TXN00146,2023-05-26,Cash Inflow,77850,Financing Activities,Transaction 146
SALE00147,CUST051,2023-05-27,28791,PROD0386,423,330.1,139632.30000000002,Cash,Completed,CUST051,2023-07-15 14:10:36,52364.69,2023-12-28 10:52:38,2023-01-14 04:49:05,47428.85,Net 60,Outstanding,TXN00147,2023-05-27,Cash Inflow,23625,Investing Activities,Transaction 147
SALE00148,CUST021,2023-05-28,95670,PROD0316,675,172.83,116660.25,Credit Card,Pending,CUST021,2023-04-02 00:10:16,89729.16,2023-07-09 01:14:47,2023-10-16 23:49:10,79997.27,Net 60,Paid,TXN00148,2023-05-28,Cash Inflow,179685,Operating Activities,Transaction 148
SALE00149,CUST012,2023-05-29,110396,PROD0182,234,275.81,64539.54,Credit Card,Pending,CUST012,2023-03-20 01:11:23,64339.85,2023-05-14 13:10:16,2023-07-25 13:38:27,71643.98,Net 90,Paid,TXN00149,2023-05-29,Cash Inflow,211185,Financing Activities,Transaction 149
SALE00150,CUST050,2023-05-30,199514,PROD0030,532,251.71,133909.72,Credit Card,Completed,CUST050,2023-08-28 11:57:50,78683.42,2023-08-10 07:49:58,2023-08-24 11:03:20,81790.71,Net 30,Outstanding,TXN00150,2023-05-30,Cash Outflow,241472,Financing Activities,Transaction 150
SALE00151,CUST004,2023-05-31,184338,PROD0084,490,49.95,24475.5,Credit Card,Pending,CUST004,2023-05-22 06:06:13,91738.51,2023-02-28 20:37:09,2023-04-08 15:53:46,71592.7,Net 30,Paid,TXN00151,2023-05-31,Cash Inflow,102326,Investing Activities,Transaction 151
SALE00152,CUST042,2023-06-01,48060,PROD0166,225,207.6,46710.0,Credit Card,Pending,CUST042,2023-05-19 21:18:07,81134.85,2023-06-22 15:34:57,2023-10-12 14:31:37,67368.16,Net 30,Paid,TXN00152,2023-06-01,Cash Inflow,76815,Financing Activities,Transaction 152
SALE00153,CUST084,2023-06-02,51205,PROD0284,175,118.07,20662.25,Bank Transfer,Pending,CUST084,2023-04-11 07:27:54,38249.73,2023-05-13 16:01:19,2023-02-21 04:00:22,47072.64,Net 60,Paid,TXN00153,2023-06-02,Cash Inflow,108738,Investing Activities,Transaction 153
SALE00154,CUST038,2023-06-03,193350,PROD0281,555,215.02,119336.1,Cash,Completed,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00154,2023-06-03,Cash Inflow,211845,Investing Activities,Transaction 154
SALE00155,CUST025,2023-06-04,28094,PROD0096,308,109.75,33803.0,Bank Transfer,Pending,CUST025,2023-01-11 17:14:24,45629.729999999996,2023-02-06 12:12:08,2023-06-10 03:14:19,41726.18,Net 30,Paid,TXN00155,2023-06-04,Cash Inflow,61886,Investing Activities,Transaction 155
SALE00156,CUST014,2023-06-05,83559,PROD0381,70,421.82,29527.399999999998,Credit Card,Completed,CUST014,2023-09-06 09:01:53,43946.33,2023-11-25 00:01:24,2023-03-07 21:23:21,48109.76,Net 90,Paid,TXN00156,2023-06-05,Cash Outflow,39354,Investing Activities,Transaction 156
SALE00157,CUST075,2023-06-06,98973,PROD0266,273,95.35,26030.55,Credit Card,Pending,CUST075,2023-04-04 22:33:34,33891.44,2023-01-17 19:51:47,2023-04-16 11:44:26,32391.100000000002,Net 90,Outstanding,TXN00157,2023-06-06,Cash Inflow,129710,Operating Activities,Transaction 157
SALE00158,CUST032,2023-06-07,136440,PROD0444,255,480.78,122598.9,Credit Card,Completed,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00158,2023-06-07,Cash Outflow,267030,Investing Activities,Transaction 158
SALE00159,CUST011,2023-06-08,116272,PROD0298,312,213.79,66702.48,Credit Card,Pending,CUST011,2023-07-22 05:12:44,38055.71,2023-02-25 05:52:24,2023-05-25 02:32:13,31996.71,Net 60,Paid,TXN00159,2023-06-08,Cash Inflow,157448,Financing Activities,Transaction 159
SALE00160,CUST061,2023-06-09,28310,PROD0296,220,424.66,93425.20000000001,Cash,Completed,CUST061,2023-06-28 03:43:27,49205.41,2023-08-15 17:51:47,2023-01-15 02:23:41,60727.63,Net 90,Outstanding,TXN00160,2023-06-09,Cash Outflow,63700,Operating Activities,Transaction 160
SALE00161,CUST018,2023-06-10,157113,PROD0225,286,318.09,90973.74,Credit Card,Completed,CUST018,2023-12-18 18:13:51,55292.41,2023-10-19 10:12:28,2023-07-23 13:36:57,58203.32,Net 30,Outstanding,TXN00161,2023-06-10,Cash Inflow,22341,Financing Activities,Transaction 161
SALE00162,CUST027,2023-06-11,154910,PROD0333,616,370.32,228117.12,Cash,Completed,CUST027,2023-08-02 18:43:38,84024.76,2023-11-27 12:19:32,2023-06-03 23:17:51,75951.49,Net 90,Outstanding,TXN00162,2023-06-11,Cash Inflow,121408,Operating Activities,Transaction 162
SALE00163,CUST055,2023-06-12,49524,PROD0361,150,386.18,57927.0,Credit Card,Pending,CUST055,2023-09-24 14:32:58,33874.47,2023-09-18 00:54:02,2023-06-02 18:39:54,38541.82,Net 30,Outstanding,TXN00163,2023-06-12,Cash Outflow,49038,Investing Activities,Transaction 163
SALE00164,CUST054,2023-06-13,69034,PROD0374,119,257.37,30627.03,Cash,Pending,CUST054,2023-02-27 08:23:03,39563.22,2023-02-20 04:56:52,2023-12-20 19:10:02,49626.28,Net 30,Outstanding,TXN00164,2023-06-13,Cash Outflow,51674,Operating Activities,Transaction 164
SALE00165,CUST082,2023-06-14,46404,PROD0042,117,276.22,32317.740000000005,Bank Transfer,Pending,CUST082,2023-09-09 12:22:19,51399.909999999996,2023-08-17 23:20:54,2023-09-18 21:02:16,48670.06,Net 90,Outstanding,TXN00165,2023-06-14,Cash Outflow,21654,Operating Activities,Transaction 165
SALE00166,CUST087,2023-06-15,82100,PROD0303,200,261.86,52372.00000000001,Credit Card,Completed,CUST087,2023-01-26 16:41:04,41904.55,2023-10-30 00:56:54,2023-09-15 08:45:16,51831.380000000005,Net 30,Paid,TXN00166,2023-06-15,Cash Inflow,35860,Financing Activities,Transaction 166
SALE00167,CUST075,2023-06-16,97111,PROD0421,175,298.15,52176.24999999999,Cash,Pending,CUST075,2023-04-04 22:33:34,33891.44,2023-01-17 19:51:47,2023-04-16 11:44:26,32391.100000000002,Net 90,Outstanding,TXN00167,2023-06-16,Cash Outflow,98021,Financing Activities,Transaction 167
SALE00168,CUST021,2023-06-17,164730,PROD0246,60,24.4,1464.0,Bank Transfer,Completed,CUST021,2023-04-02 00:10:16,89729.16,2023-07-09 01:14:47,2023-10-16 23:49:10,79997.27,Net 60,Paid,TXN00168,2023-06-17,Cash Inflow,129780,Investing Activities,Transaction 168
SALE00169,CUST044,2023-06-18,23640,PROD0208,60,203.8,12228.0,Credit Card,Pending,CUST044,2023-12-11 11:24:07,17892.84,2023-09-29 16:08:30,2023-09-10 09:54:40,23899.73,Net 30,Outstanding,TXN00169,2023-06-18,Cash Inflow,37500,Operating Activities,Transaction 169
